
Name : aduduu giao dịch với kiemrhd || Time : 2022-05-23 00:00:12 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 647 Số lượng : 3898; ] Xu nhận :0
Name : shinok0 giao dịch với o0bonghe0o || Time : 2022-05-23 16:11:46 || Item chuyển : [454 Số lượng : 79;578 Số lượng : 91;987 Số lượng : 1761;575 Số lượng : 106;573 Số lượng : 83;574 Số lượng : 104;639 Số lượng : 1774;641 Số lượng : 1757;638 Số lượng : 1765;577 Số lượng : 107;576 Số lượng : 107;642 Số lượng : 1707;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : o0bonghe0o giao dịch với shinok0 || Time : 2022-05-23 16:11:46 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[454 Số lượng : 79;578 Số lượng : 91;987 Số lượng : 1761;575 Số lượng : 106;573 Số lượng : 83;574 Số lượng : 104;639 Số lượng : 1774;641 Số lượng : 1757;638 Số lượng : 1765;577 Số lượng : 107;576 Số lượng : 107;642 Số lượng : 1707;] Xu nhận :0

Name : shinoko giao dịch với o0bonghe0o || Time : 2022-05-23 16:12:58 || Item chuyển : [454 Số lượng : 84;577 Số lượng : 134;638 Số lượng : 2212;987 Số lượng : 2177;639 Số lượng : 2182;642 Số lượng : 2154;573 Số lượng : 122;574 Số lượng : 126;576 Số lượng : 110;575 Số lượng : 145;578 Số lượng : 109;38 Số lượng : 171;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : o0bonghe0o giao dịch với shinoko || Time : 2022-05-23 16:12:58 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[454 Số lượng : 84;577 Số lượng : 134;638 Số lượng : 2212;987 Số lượng : 2177;639 Số lượng : 2182;642 Số lượng : 2154;573 Số lượng : 122;574 Số lượng : 126;576 Số lượng : 110;575 Số lượng : 145;578 Số lượng : 109;38 Số lượng : 171;] Xu nhận :0

Name : hoangbjp98 giao dịch với admin123 || Time : 2022-05-23 17:04:10 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 13218;  38 Số lượng : 12032;  639 Số lượng : 13169; ] Xu nhận :0

Name : admin123 giao dịch với hoangbjp98 || Time : 2022-05-23 17:04:10 || Item chuyển : [ 987 Số lượng : 13218;  38 Số lượng : 12032;  639 Số lượng : 13169; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : hoangbjp98 giao dịch với administrator || Time : 2022-05-23 17:05:25 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 639 Số lượng : 8329;  38 Số lượng : 11676;  987 Số lượng : 8813; ] Xu nhận :0

Name : administrator giao dịch với hoangbjp98 || Time : 2022-05-23 17:05:25 || Item chuyển : [ 639 Số lượng : 8329;  38 Số lượng : 11676;  987 Số lượng : 8813; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : admin3 giao dịch với hoangbjp98 || Time : 2022-05-23 17:06:45 || Item chuyển : [639 Số lượng : 20000;987 Số lượng : 20000;38 Số lượng : 8506;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : hoangbjp98 giao dịch với admin3 || Time : 2022-05-23 17:06:45 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[639 Số lượng : 20000;987 Số lượng : 20000;38 Số lượng : 8506;] Xu nhận :0

Name : hoangbjp98 giao dịch với admin1 || Time : 2022-05-23 17:26:00 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 2103;  454 Số lượng : 99; ] Xu nhận :0

Name : admin1 giao dịch với hoangbjp98 || Time : 2022-05-23 17:26:00 || Item chuyển : [ 987 Số lượng : 2103;  454 Số lượng : 99; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : hoangbjp98 giao dịch với admin1 || Time : 2022-05-23 17:47:15 || Item chuyển : [587 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : admin1 giao dịch với hoangbjp98 || Time : 2022-05-23 17:47:15 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[587 Số lượng : 1;] Xu nhận :0

Name : hoangbjp98 giao dịch với admin3 || Time : 2022-05-23 17:48:40 || Item chuyển : [976 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : admin3 giao dịch với hoangbjp98 || Time : 2022-05-23 17:48:40 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[976 Số lượng : 1;] Xu nhận :0

Name : hoangbjp98 giao dịch với administrator || Time : 2022-05-23 17:50:57 || Item chuyển : [976 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : administrator giao dịch với hoangbjp98 || Time : 2022-05-23 17:50:57 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[976 Số lượng : 1;] Xu nhận :0

Name : hoangbjp giao dịch với hoangbjp98 || Time : 2022-05-23 17:55:03 || Item chuyển : [987 Số lượng : 18195;] Xu giao dịch :0 || Item Nhận :[ 588 Số lượng : 1; ] Xu nhận :0

Name : hoangbjp98 giao dịch với hoangbjp || Time : 2022-05-23 17:55:03 || Item chuyển : [ 588 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[987 Số lượng : 18195;] Xu nhận :0

Name : fgnaoh giao dịch với aduduu || Time : 2022-05-23 17:57:13 || Item chuyển : [603 Số lượng : 6;987 Số lượng : 1581;639 Số lượng : 1531;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : aduduu giao dịch với fgnaoh || Time : 2022-05-23 17:57:13 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[603 Số lượng : 6;987 Số lượng : 1581;639 Số lượng : 1531;] Xu nhận :0

Name : hoangbjp98 giao dịch với hoangbjp || Time : 2022-05-23 17:58:40 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 976 Số lượng : 1;  987 Số lượng : 17135; ] Xu nhận :0

Name : hoangbjp giao dịch với hoangbjp98 || Time : 2022-05-23 17:58:40 || Item chuyển : [ 976 Số lượng : 1;  987 Số lượng : 17135; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : trumquat giao dịch với aduduu || Time : 2022-05-23 18:00:32 || Item chuyển : [639 Số lượng : 3853;603 Số lượng : 30;959 Số lượng : 3;958 Số lượng : 3;842 Số lượng : 1;647 Số lượng : 1561;] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 5677; ] Xu nhận :0

Name : aduduu giao dịch với trumquat || Time : 2022-05-23 18:00:32 || Item chuyển : [ 987 Số lượng : 5677; ] Xu giao dịch :0 || Item Nhận :[639 Số lượng : 3853;603 Số lượng : 30;959 Số lượng : 3;958 Số lượng : 3;842 Số lượng : 1;647 Số lượng : 1561;] Xu nhận :0

Name : dungloinua giao dịch với samurai || Time : 2022-05-23 18:40:47 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 641 Số lượng : 485;  642 Số lượng : 496;  639 Số lượng : 6075;  638 Số lượng : 326;  598 Số lượng : 6018;  987 Số lượng : 6027; ] Xu nhận :0

Name : samurai giao dịch với dungloinua || Time : 2022-05-23 18:40:47 || Item chuyển : [ 641 Số lượng : 485;  642 Số lượng : 496;  639 Số lượng : 6075;  638 Số lượng : 326;  598 Số lượng : 6018;  987 Số lượng : 6027; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : dungloinua giao dịch với vipvailon || Time : 2022-05-23 18:51:23 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 5674;  598 Số lượng : 5564;  642 Số lượng : 522;  638 Số lượng : 529;  641 Số lượng : 523;  639 Số lượng : 5636; ] Xu nhận :0

Name : vipvailon giao dịch với dungloinua || Time : 2022-05-23 18:51:23 || Item chuyển : [ 987 Số lượng : 5674;  598 Số lượng : 5564;  642 Số lượng : 522;  638 Số lượng : 529;  641 Số lượng : 523;  639 Số lượng : 5636; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : vipvailon giao dịch với dungloinua || Time : 2022-05-23 18:51:49 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 588 Số lượng : 1; ] Xu nhận :0

Name : dungloinua giao dịch với vipvailon || Time : 2022-05-23 18:51:49 || Item chuyển : [ 588 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : dungloinua giao dịch với vipvailon || Time : 2022-05-23 18:52:34 || Item chuyển : [588 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : vipvailon giao dịch với dungloinua || Time : 2022-05-23 18:52:34 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[588 Số lượng : 1;] Xu nhận :0

Name : facebook giao dịch với co1khong2 || Time : 2022-05-23 18:58:47 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :5000000

Name : co1khong2 giao dịch với facebook || Time : 2022-05-23 18:58:47 || Item chuyển : [] Xu giao dịch :5000000 || Item Nhận :[] Xu nhận :0

Name : wmwmwmwmwmmwmwm giao dịch với dungloinua || Time : 2022-05-23 18:59:18 || Item chuyển : [] Xu giao dịch :91000000 || Item Nhận :[ 987 Số lượng : 18252; ] Xu nhận :0

Name : dungloinua giao dịch với wmwmwmwmwmmwmwm || Time : 2022-05-23 18:59:18 || Item chuyển : [ 987 Số lượng : 18252; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :91000000

Name : aduduu giao dịch với facebook || Time : 2022-05-23 19:07:25 || Item chuyển : [954 Số lượng : 1650;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :3500000

Name : facebook giao dịch với aduduu || Time : 2022-05-23 19:07:25 || Item chuyển : [] Xu giao dịch :3500000 || Item Nhận :[954 Số lượng : 1650;] Xu nhận :0

Name : tinhfox giao dịch với loltokinh || Time : 2022-05-23 19:50:29 || Item chuyển : [586 Số lượng : 1;955 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : loltokinh giao dịch với tinhfox || Time : 2022-05-23 19:50:29 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[586 Số lượng : 1;955 Số lượng : 1;] Xu nhận :0

Name : facebook giao dịch với co1khong2 || Time : 2022-05-23 19:50:51 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 454 Số lượng : 500; ] Xu nhận :0

Name : co1khong2 giao dịch với facebook || Time : 2022-05-23 19:50:51 || Item chuyển : [ 454 Số lượng : 500; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : nhantien giao dịch với chum88 || Time : 2022-05-23 19:55:38 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 976 Số lượng : 1; ] Xu nhận :0

Name : chum88 giao dịch với nhantien || Time : 2022-05-23 19:55:38 || Item chuyển : [ 976 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : baolam1 giao dịch với cuteo9x || Time : 2022-05-23 20:17:45 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 38 Số lượng : 111; ] Xu nhận :0

Name : cuteo9x giao dịch với baolam1 || Time : 2022-05-23 20:17:45 || Item chuyển : [ 38 Số lượng : 111; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : chum88 giao dịch với becoi88 || Time : 2022-05-23 20:17:56 || Item chuyển : [976 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : becoi88 giao dịch với chum88 || Time : 2022-05-23 20:17:56 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[976 Số lượng : 1;] Xu nhận :0

Name : dungloinua giao dịch với samurai || Time : 2022-05-23 20:19:42 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 504;  641 Số lượng : 223;  639 Số lượng : 197;  642 Số lượng : 203;  598 Số lượng : 506; ] Xu nhận :11000000

Name : samurai giao dịch với dungloinua || Time : 2022-05-23 20:19:42 || Item chuyển : [ 987 Số lượng : 504;  641 Số lượng : 223;  639 Số lượng : 197;  642 Số lượng : 203;  598 Số lượng : 506; ] Xu giao dịch :11000000 || Item Nhận :[] Xu nhận :0

Name : baolam1 giao dịch với cuteo9x || Time : 2022-05-23 20:20:27 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 976 Số lượng : 1; ] Xu nhận :0

Name : cuteo9x giao dịch với baolam1 || Time : 2022-05-23 20:20:27 || Item chuyển : [ 976 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : serious giao dịch với torann || Time : 2022-05-23 20:22:07 || Item chuyển : [647 Số lượng : 2171;987 Số lượng : 10101;454 Số lượng : 478;] Xu giao dịch :0 || Item Nhận :[ 598 Số lượng : 242;  641 Số lượng : 10788;  642 Số lượng : 13373;  638 Số lượng : 10956;  639 Số lượng : 5684; ] Xu nhận :0

Name : torann giao dịch với serious || Time : 2022-05-23 20:22:07 || Item chuyển : [ 598 Số lượng : 242;  641 Số lượng : 10788;  642 Số lượng : 13373;  638 Số lượng : 10956;  639 Số lượng : 5684; ] Xu giao dịch :0 || Item Nhận :[647 Số lượng : 2171;987 Số lượng : 10101;454 Số lượng : 478;] Xu nhận :0

Name : serious giao dịch với torann || Time : 2022-05-23 20:23:12 || Item chuyển : [842 Số lượng : 73;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : torann giao dịch với serious || Time : 2022-05-23 20:23:12 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[842 Số lượng : 73;] Xu nhận :0

Name : conkunai giao dịch với katakuri64 || Time : 2022-05-23 20:26:02 || Item chuyển : [578 Số lượng : 179;577 Số lượng : 187;454 Số lượng : 117;780 Số lượng : 114;573 Số lượng : 317;575 Số lượng : 334;574 Số lượng : 322;576 Số lượng : 196;642 Số lượng : 2854;638 Số lượng : 2866;987 Số lượng : 2844;641 Số lượng : 2829;] Xu giao dịch :1997000 || Item Nhận :[] Xu nhận :0

Name : katakuri64 giao dịch với conkunai || Time : 2022-05-23 20:26:02 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[578 Số lượng : 179;577 Số lượng : 187;454 Số lượng : 117;780 Số lượng : 114;573 Số lượng : 317;575 Số lượng : 334;574 Số lượng : 322;576 Số lượng : 196;642 Số lượng : 2854;638 Số lượng : 2866;987 Số lượng : 2844;641 Số lượng : 2829;] Xu nhận :1997000

Name : dungloinua giao dịch với co1khong2 || Time : 2022-05-23 20:33:34 || Item chuyển : [] Xu giao dịch :250000000 || Item Nhận :[ 589 Số lượng : 1; ] Xu nhận :0

Name : co1khong2 giao dịch với dungloinua || Time : 2022-05-23 20:33:34 || Item chuyển : [ 589 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :250000000

Name : samishi giao dịch với andanh || Time : 2022-05-23 20:41:45 || Item chuyển : [38 Số lượng : 374;] Xu giao dịch :0 || Item Nhận :[ 976 Số lượng : 1;  976 Số lượng : 1;  383 Số lượng : 1;  383 Số lượng : 1;  383 Số lượng : 1;  383 Số lượng : 1;  976 Số lượng : 1; ] Xu nhận :0

Name : andanh giao dịch với samishi || Time : 2022-05-23 20:41:45 || Item chuyển : [ 976 Số lượng : 1;  976 Số lượng : 1;  383 Số lượng : 1;  383 Số lượng : 1;  383 Số lượng : 1;  383 Số lượng : 1;  976 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[38 Số lượng : 374;] Xu nhận :0

Name : chum88 giao dịch với co1khong2 || Time : 2022-05-23 20:45:51 || Item chuyển : [] Xu giao dịch :120000000 || Item Nhận :[ 589 Số lượng : 1; ] Xu nhận :0

Name : co1khong2 giao dịch với chum88 || Time : 2022-05-23 20:45:51 || Item chuyển : [ 589 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :120000000

Name : chum88 giao dịch với nhantien || Time : 2022-05-23 20:46:41 || Item chuyển : [589 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : nhantien giao dịch với chum88 || Time : 2022-05-23 20:46:41 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[589 Số lượng : 1;] Xu nhận :0

Name : samishi giao dịch với o0bonghe0o || Time : 2022-05-23 20:52:41 || Item chuyển : [454 Số lượng : 50;] Xu giao dịch :0 || Item Nhận :[ 976 Số lượng : 1;  976 Số lượng : 1;  976 Số lượng : 1;  976 Số lượng : 1;  976 Số lượng : 1;  976 Số lượng : 1;  576 Số lượng : 900;  577 Số lượng : 951;  976 Số lượng : 1; ] Xu nhận :0

Name : o0bonghe0o giao dịch với samishi || Time : 2022-05-23 20:52:41 || Item chuyển : [ 976 Số lượng : 1;  976 Số lượng : 1;  976 Số lượng : 1;  976 Số lượng : 1;  976 Số lượng : 1;  976 Số lượng : 1;  576 Số lượng : 900;  577 Số lượng : 951;  976 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[454 Số lượng : 50;] Xu nhận :0

Name : 1choc1be giao dịch với loltokinh || Time : 2022-05-23 20:54:07 || Item chuyển : [634 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : loltokinh giao dịch với 1choc1be || Time : 2022-05-23 20:54:07 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[634 Số lượng : 1;] Xu nhận :0

Name : 1choc1be giao dịch với dungloinua || Time : 2022-05-23 20:58:07 || Item chuyển : [634 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : dungloinua giao dịch với 1choc1be || Time : 2022-05-23 20:58:07 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[634 Số lượng : 1;] Xu nhận :0

Name : o0bonghe0o giao dịch với andanh || Time : 2022-05-23 20:58:10 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 454 Số lượng : 124; ] Xu nhận :0

Name : andanh giao dịch với o0bonghe0o || Time : 2022-05-23 20:58:10 || Item chuyển : [ 454 Số lượng : 124; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : dungloinua giao dịch với vipvailon || Time : 2022-05-23 20:59:40 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 993 Số lượng : 73;  641 Số lượng : 202;  638 Số lượng : 187;  642 Số lượng : 174;  639 Số lượng : 193;  987 Số lượng : 873;  598 Số lượng : 873; ] Xu nhận :0

Name : vipvailon giao dịch với dungloinua || Time : 2022-05-23 20:59:40 || Item chuyển : [ 993 Số lượng : 73;  641 Số lượng : 202;  638 Số lượng : 187;  642 Số lượng : 174;  639 Số lượng : 193;  987 Số lượng : 873;  598 Số lượng : 873; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : dungloinua giao dịch với samurai || Time : 2022-05-23 21:00:26 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 638 Số lượng : 102;  641 Số lượng : 88;  642 Số lượng : 87;  639 Số lượng : 89;  598 Số lượng : 493;  993 Số lượng : 76; ] Xu nhận :0

Name : samurai giao dịch với dungloinua || Time : 2022-05-23 21:00:26 || Item chuyển : [ 638 Số lượng : 102;  641 Số lượng : 88;  642 Số lượng : 87;  639 Số lượng : 89;  598 Số lượng : 493;  993 Số lượng : 76; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : nhincaidaubuoi giao dịch với cocainitt || Time : 2022-05-23 21:05:51 || Item chuyển : [] Xu giao dịch :30000000 || Item Nhận :[ 987 Số lượng : 11114; ] Xu nhận :0

Name : cocainitt giao dịch với nhincaidaubuoi || Time : 2022-05-23 21:05:51 || Item chuyển : [ 987 Số lượng : 11114; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :30000000

Name : wmwmwmwmwmmwmwm giao dịch với cuteo94 || Time : 2022-05-23 21:13:46 || Item chuyển : [] Xu giao dịch :360000000 || Item Nhận :[ 954 Số lượng : 19900;  963 Số lượng : 1; ] Xu nhận :0

Name : cuteo94 giao dịch với wmwmwmwmwmmwmwm || Time : 2022-05-23 21:13:46 || Item chuyển : [ 954 Số lượng : 19900;  963 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :360000000

Name : dungloinua giao dịch với samurai || Time : 2022-05-23 21:18:24 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 993 Số lượng : 35;  987 Số lượng : 725; ] Xu nhận :0

Name : samurai giao dịch với dungloinua || Time : 2022-05-23 21:18:24 || Item chuyển : [ 993 Số lượng : 35;  987 Số lượng : 725; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : dungloinua giao dịch với samurai || Time : 2022-05-23 21:19:10 || Item chuyển : [976 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : samurai giao dịch với dungloinua || Time : 2022-05-23 21:19:10 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[976 Số lượng : 1;] Xu nhận :0

Name : aduduu giao dịch với kiemrhd || Time : 2022-05-23 21:21:52 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : kiemrhd giao dịch với aduduu || Time : 2022-05-23 21:21:52 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : kiemrhd giao dịch với aduduu || Time : 2022-05-23 21:22:21 || Item chuyển : [993 Số lượng : 84;987 Số lượng : 909;639 Số lượng : 857;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : aduduu giao dịch với kiemrhd || Time : 2022-05-23 21:22:21 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[993 Số lượng : 84;987 Số lượng : 909;639 Số lượng : 857;] Xu nhận :0

Name : cavecaocap giao dịch với wmwmwmwmwmmwmwm || Time : 2022-05-23 21:23:06 || Item chuyển : [309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : wmwmwmwmwmmwmwm giao dịch với cavecaocap || Time : 2022-05-23 21:23:06 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;] Xu nhận :0

Name : trumtieu1st giao dịch với trumtop || Time : 2022-05-23 21:25:11 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 5090; ] Xu nhận :0

Name : trumtop giao dịch với trumtieu1st || Time : 2022-05-23 21:25:11 || Item chuyển : [ 987 Số lượng : 5090; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : trumtop giao dịch với trumtieu1st || Time : 2022-05-23 21:25:41 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 5090; ] Xu nhận :0

Name : trumtieu1st giao dịch với trumtop || Time : 2022-05-23 21:25:41 || Item chuyển : [ 987 Số lượng : 5090; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : trumtop giao dịch với trumtieu1st || Time : 2022-05-23 21:26:57 || Item chuyển : [907 Số lượng : 36;987 Số lượng : 5090;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : trumtieu1st giao dịch với trumtop || Time : 2022-05-23 21:26:57 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[907 Số lượng : 36;987 Số lượng : 5090;] Xu nhận :0

Name : cavecaocap giao dịch với wmwmwmwmwmmwmwm || Time : 2022-05-23 21:29:10 || Item chuyển : [309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : wmwmwmwmwmmwmwm giao dịch với cavecaocap || Time : 2022-05-23 21:29:10 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;309 Số lượng : 1;] Xu nhận :0

Name : trumtop giao dịch với trumtieu1st || Time : 2022-05-23 21:29:58 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 4490; ] Xu nhận :0

Name : trumtieu1st giao dịch với trumtop || Time : 2022-05-23 21:29:58 || Item chuyển : [ 987 Số lượng : 4490; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : aduduu giao dịch với trumquat || Time : 2022-05-23 21:31:46 || Item chuyển : [987 Số lượng : 945;993 Số lượng : 79;976 Số lượng : 1;976 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : trumquat giao dịch với aduduu || Time : 2022-05-23 21:31:46 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[987 Số lượng : 945;993 Số lượng : 79;976 Số lượng : 1;976 Số lượng : 1;] Xu nhận :0

Name : trumtop giao dịch với trumsv1 || Time : 2022-05-23 21:31:54 || Item chuyển : [987 Số lượng : 4490;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : trumsv1 giao dịch với trumtop || Time : 2022-05-23 21:31:54 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[987 Số lượng : 4490;] Xu nhận :0

Name : trumtop giao dịch với trumsv1 || Time : 2022-05-23 21:32:52 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 987 Số lượng : 1790; ] Xu nhận :0

Name : trumsv1 giao dịch với trumtop || Time : 2022-05-23 21:32:52 || Item chuyển : [ 987 Số lượng : 1790; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : trumquat giao dịch với aduduu || Time : 2022-05-23 21:34:07 || Item chuyển : [976 Số lượng : 1;993 Số lượng : 69;598 Số lượng : 1862;454 Số lượng : 1;839 Số lượng : 2;987 Số lượng : 8703;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : aduduu giao dịch với trumquat || Time : 2022-05-23 21:34:07 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[976 Số lượng : 1;993 Số lượng : 69;598 Số lượng : 1862;454 Số lượng : 1;839 Số lượng : 2;987 Số lượng : 8703;] Xu nhận :0

Name : oppogold giao dịch với oppogold1 || Time : 2022-05-23 21:34:39 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :101000000

Name : oppogold1 giao dịch với oppogold || Time : 2022-05-23 21:34:39 || Item chuyển : [] Xu giao dịch :101000000 || Item Nhận :[] Xu nhận :0

Name : trumtop giao dịch với trumcung || Time : 2022-05-23 21:35:10 || Item chuyển : [987 Số lượng : 1790;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : trumcung giao dịch với trumtop || Time : 2022-05-23 21:35:10 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[987 Số lượng : 1790;] Xu nhận :0

Name : aduduu giao dịch với kiemrhd || Time : 2022-05-23 21:36:28 || Item chuyển : [993 Số lượng : 69;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0

Name : kiemrhd giao dịch với aduduu || Time : 2022-05-23 21:36:28 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[993 Số lượng : 69;] Xu nhận :0

